Company.name,Company Business,Category,Company Revenue,Competitor count (cap at 10),Competitor Revenue in Total,HHI,crawl_tried,potential crawl failing point,notes,competitors revenue 1,competitors revenue 2,competitors revenue 3,competitors revenue 4,competitors revenue 5,competitors revenue 6,competitors revenue 7,competitors revenue 8,competitors revenue 9,competitors revenue 10
zignallabs,,,6.0,10,1355.5,0.31423264154360864,0,0,,2125000000.0,896000000.0,112000000.0,7037000000.0,153000000.0,500000000.0,222000000.0,110000000.0,900000000.0,1500000000.0
appmesh,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nitrousio,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
labdoor,,,7.5,9,52.9,0.29436757159773697,0,0,,10000000.0,55000000.0,10000000.0,10000000.0,18000000.0,100000000.0,296000000.0,20000000.0,10000000.0,0.0
curioos,,,6.4,10,239.7,0.6664844388387327,0,0,,23000000.0,18000000.0,67000000.0,22000000.0,37000000.0,151000000.0,10000000.0,33000000.0,2000000000.0,36000000.0
apcera,,,5.0,10,5184.1,0.7931322310529509,0,0,,70000000.0,46000000000.0,659000000.0,32000000.0,545000000.0,50000000.0,22000000.0,4347000000.0,91000000.0,25000000.0
ensighten,,,22.1,10,293.7,0.17626013690613943,0,0,,444000000.0,881000000.0,44000000.0,261000000.0,26000000.0,694000000.0,400000000.0,150000000.0,27000000.0,10000000.0
busyevent,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
metaresolver,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
socraticlabs,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pinstantkarma,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buggl,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kermdingerstudios,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
purefixcycles,,,6.7,9,4754.1,0.31331717462904424,0,0,,50000000.0,95000000.0,34000000.0,17000000000.0,4900000000.0,6000000000.0,175000000.0,287000000.0,19000000000.0,0.0
smashsolar,,,10.0,9,104.6,0.15853914823241322,0,0,,57000000.0,44000000.0,70000000.0,104000000.0,113000000.0,323000000.0,233000000.0,32000000.0,70000000.0,0.0
whisper,,,1.0,4,23.1,0.3378557531722939,0,0,,121000000.0,56000000.0,39000000.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0
plangrid,,,16.0,10,205.4,0.36421629949512385,0,0,,460000000.0,32000000.0,100000000.0,1235000000.0,23000000.0,50000000.0,44000000.0,10000000.0,80000000.0,20000000.0
boomtrain,,,4.0,9,1057.7,0.8341385226983487,0,0,,30000000.0,10000000.0,100000000.0,120000000.0,80000000.0,370000000.0,80000000.0,100000000.0,9687000000.0,0.0
lagotek,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
duettoresearch,,,3.5,10,3334.3,0.8636282226325083,0,0,,850000000.0,189000000.0,95000000.0,375000000.0,249000000.0,31000000000.0,85000000.0,18000000.0,60000000.0,422000000.0
cropup,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smartasset,,,20.0,10,559.2,0.6862399270474039,0,0,,90000000.0,70000000.0,10000000.0,10000000.0,60000000.0,430000000.0,4772000000.0,38000000.0,62000000.0,50000000.0
trendabl,,,1.0,9,554.1,0.8135147527872513,0,0,,30000000.0,15000000.0,178000000.0,37000000.0,150000000.0,21000000.0,100000000.0,10000000.0,5000000000.0,0.0
marketron,,,10.3,10,777.0,0.2904255216686194,0,0,,2150000000.0,475000000.0,1286000000.0,92000000.0,3382000000.0,145000000.0,21000000.0,42000000.0,133000000.0,44000000.0
triplay,,,4.4,10,182.4,0.22904124004420215,0,0,,50000000.0,60000000.0,800000000.0,80000000.0,150000000.0,225000000.0,165000000.0,200000000.0,50000000.0,44000000.0
zumigo,,,15.6,10,788.3,0.7611551944006766,0,0,,38000000.0,20000000.0,42000000.0,160000000.0,19000000.0,331000000.0,121000000.0,62000000.0,7000000000.0,90000000.0
artifyit,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sumall,,,2.7,9,69.9,0.18864831637183252,0,0,,113000000.0,10000000.0,58000000.0,30000000.0,51000000.0,12000000.0,65000000.0,250000000.0,110000000.0,0.0
gryphn,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
founderdating,,,1.5,9,57.3,0.1977358970799204,0,0,,18000000.0,200000000.0,47000000.0,133000000.0,17000000.0,40000000.0,61000000.0,10000000.0,47000000.0,0.0
coffeemeetsbagel,,,3.0,9,376.3,0.464835976244694,0,0,,300000000.0,2500000000.0,50000000.0,500000000.0,300000000.0,32000000.0,51000000.0,20000000.0,10000000.0,0.0
conceptio,,,1.0,10,273.1,0.24152767686119717,0,0,,329000000.0,215000000.0,346000000.0,46000000.0,1168000000.0,43000000.0,135000000.0,10000000.0,50000000.0,389000000.0
fabkids,,,3.0,7,40.2,0.1429505315500686,0,0,,37000000.0,44000000.0,49000000.0,100000000.0,46000000.0,60000000.0,66000000.0,0.0,0.0,0.0
kochindustries,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neulantis,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swipesense,,,5.0,10,229.9,0.23636390656350237,0,0,,439000000.0,1000000000.0,95000000.0,100000000.0,32000000.0,175000000.0,83000000.0,80000000.0,120000000.0,175000000.0
boomset,,,1.0,6,295.2,0.5986248957649927,0,0,,48000000.0,231000000.0,128000000.0,170000000.0,2267000000.0,108000000.0,0.0,0.0,0.0,0.0
tray,,,1.0,9,169.4,0.38003992263439795,0,0,,150000000.0,240000000.0,60000000.0,110000000.0,23000000.0,20000000.0,10000000.0,1000000000.0,81000000.0,0.0
sharepractice,,,1.9,10,67.7,0.14882249966970537,0,0,,30000000.0,39000000.0,49000000.0,104000000.0,120000000.0,133000000.0,10000000.0,20000000.0,152000000.0,20000000.0
mattermark,,,1.6,10,2048.9,0.7746482397255211,0,0,,60000000.0,460000000.0,32000000.0,873000000.0,18000000000.0,90000000.0,40000000.0,40000000.0,844000000.0,50000000.0
slidepay,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
launchsalesandmarketing,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superevilmegacorp,,,9.4,10,93.2,0.1731472931842276,0,0,,50000000.0,35000000.0,45000000.0,100000000.0,108000000.0,95000000.0,360000000.0,42000000.0,70000000.0,27000000.0
socialcrunch,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bettrlife,,,1.0,9,2159.0,0.47139363425925923,0,0,,80000000.0,80000000.0,59000000.0,102000000.0,122000000.0,9943000000.0,164000000.0,40000000.0,11000000000.0,0.0
submishmash,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tackk,,,24.6,1,1.0,0.9249267578125,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chubbiesshorts,,,5.0,7,15071.3,0.6682170567754828,0,0,,50000000.0,1964000000.0,120000000000.0,65000000.0,34000000.0,600000000.0,28000000000.0,0.0,0.0,0.0
wedgies,,,8.2,10,48.3,0.24642493539039861,0,0,,26000000.0,54000000.0,50000000.0,10000000.0,10000000.0,252000000.0,24000000.0,10000000.0,10000000.0,37000000.0
121nexus,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
socialtables,,,10.1,10,213.7,0.3785447717985147,0,0,,40000000.0,228000000.0,70000000.0,150000000.0,33000000.0,19000000.0,141000000.0,90000000.0,34000000.0,1332000000.0
sproutel,,,10.3,4,14.0,0.28168131551762093,0,0,,22000000.0,20000000.0,36000000.0,62000000.0,0.0,0.0,0.0,0.0,0.0,0.0
generalthings,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
revolverobotics,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morphcard,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
highlight,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tresensa,,,3.5,7,64.1,0.2107856867756731,0,0,,10000000.0,117000000.0,74000000.0,157000000.0,35000000.0,26000000.0,222000000.0,0.0,0.0,0.0
sonalight,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kraftgroup,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
traitperception,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
monogram,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disruptorbeam,,,72.0,10,8378.6,0.7302451845655297,0,0,,2200000000.0,953000000.0,185000000.0,360000000.0,1350000000.0,4500000000.0,816000000.0,1300000000.0,72000000000.0,122000000.0
acrinta,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyootakumode,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artillery,,,1.0,6,40.6,0.24529632026627218,0,0,,30000000.0,100000000.0,35000000.0,157000000.0,10000000.0,74000000.0,0.0,0.0,0.0,0.0
perceptualnetworks,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wedgebuster,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathto,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linkme,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
launchtrack,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
letswombat,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sqrrl,,,7.0,10,412.1,0.3445567791043755,0,0,,300000000.0,60000000.0,530000000.0,40000000.0,50000000.0,80000000.0,200000000.0,420000000.0,110000000.0,2331000000.0
publikdemand,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
streetowl,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nbdnanotechnologies,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
screenleap,,,2.0,10,3130.7,0.9180107462634419,0,0,,10000000.0,11000000.0,26000000.0,10000000.0,70000000.0,941000000.0,45000000.0,44000000.0,150000000.0,30000000000.0
seambliss,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
credii,,,4.0,10,20074.5,0.22713505062021708,0,0,,3494000000.0,715000000.0,40000000000.0,38000000000.0,340000000.0,12000000000.0,40000000.0,66000000000.0,156000000.0,40000000000.0
tendertree,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
avos,,,12.6,8,366.8,0.5581623343908716,0,0,,80000000.0,65000000.0,100000000.0,450000000.0,53000000.0,59000000.0,71000000.0,2790000000.0,0.0,0.0
lodosoftware,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blinqmedia,,,1.0,9,400.5,0.598999021415644,0,0,,44000000.0,19000000.0,45000000.0,130000000.0,66000000.0,50000000.0,3061000000.0,90000000.0,500000000.0,0.0
swiftype,,,4.5,10,135.7,0.17045345858067038,0,0,,338000000.0,49000000.0,63000000.0,44000000.0,180000000.0,388000000.0,10000000.0,80000000.0,105000000.0,100000000.0
lendup,,,6.1,10,25125.5,0.7302281423415927,0,0,,35000000.0,42000000.0,34000000.0,15000000.0,27000000.0,30000000.0,40000000000.0,10000000.0,62000000.0,211000000000.0
121cast,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99dresses,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
staxxon,,,23.9,3,61.7,0.2886332867499345,0,0,,137000000.0,139000000.0,341000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mdot,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shoptiques,,,3.0,8,115.3,0.25157110916913245,0,0,,51000000.0,38000000.0,49000000.0,50000000.0,200000000.0,500000000.0,225000000.0,40000000.0,0.0,0.0
haulerdeals,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cardcom,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icracked,,,8.0,10,13626.0,0.9950196465622181,0,0,,40000000.0,12000000.0,50000000.0,25000000.0,10000000.0,136000000000.0,17000000.0,10000000.0,75000000.0,21000000.0
symcat,,,1.0,9,473.8,0.7772302832780565,0,0,,120000000.0,150000000.0,120000000.0,36000000.0,44000000.0,30000000.0,39000000.0,4179000000.0,20000000.0,0.0
bestowed,,,2.0,10,1212.0,0.3758063124068731,0,0,,154000000.0,32000000.0,46000000.0,100000000.0,526000000.0,2000000000.0,2550000000.0,6676000000.0,10000000.0,26000000.0
emergentone,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appsembler,,,6.1,8,454.9,0.45273144771575513,0,0,,22000000.0,600000000.0,40000000.0,400000000.0,267000000.0,3000000000.0,120000000.0,100000000.0,0.0,0.0
thumbarcade,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
watchup,,,3.5,8,366.8,0.5848642622060384,0,0,,65000000.0,53000000.0,80000000.0,450000000.0,100000000.0,59000000.0,71000000.0,2790000000.0,0.0,0.0
stylesaint,,,1.0,5,32.4,0.4322672021227007,0,0,,10000000.0,53000000.0,208000000.0,43000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0
cloudsnap,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
expertfile,,,4.9,4,80.5,0.3985734578701139,0,0,,483000000.0,46000000.0,224000000.0,52000000.0,0.0,0.0,0.0,0.0,0.0,0.0
quadroi,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zapier,,,6.0,9,41.6,0.129572417202175,0,0,,81000000.0,41000000.0,80000000.0,30000000.0,54000000.0,20000000.0,80000000.0,10000000.0,20000000.0,0.0
sketchfab,,,3.0,10,102.2,0.21534213303647587,0,0,,30000000.0,320000000.0,30000000.0,44000000.0,128000000.0,10000000.0,30000000.0,330000000.0,50000000.0,50000000.0
familyleaf,,,15.3,8,48.3,0.23376250939440688,0,0,,82000000.0,241000000.0,10000000.0,11000000.0,50000000.0,14000000.0,20000000.0,55000000.0,0.0,0.0
hazelcast,,,4.6,10,663.8,0.44034643678679597,0,0,,50000000.0,124000000.0,40000000.0,700000000.0,4248000000.0,101000000.0,1020000000.0,40000000.0,241000000.0,74000000.0
viflux,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ringcaptcha,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formafina,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gastonlabs,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wallabyfinancial,,,5.1,9,27.7,0.15909428911362283,0,0,,10000000.0,15000000.0,29000000.0,10000000.0,20000000.0,10000000.0,50000000.0,93000000.0,40000000.0,0.0
tigerpistol,,,4.2,10,272.2,0.604429547982014,0,0,,2130000000.0,50000000.0,54000000.0,208000000.0,166000000.0,25000000.0,15000000.0,22000000.0,32000000.0,20000000.0
urbanherosports,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smartfield,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flomio,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
impulsesave,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paydragon,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simplivity,,,57.4,8,9859.8,0.8636489768648669,0,0,,578000000.0,5411000000.0,70000000.0,92000000000.0,10000000.0,90000000.0,150000000.0,289000000.0,0.0,0.0
healthloop,,,1.3,10,1318.1,0.702967210165695,0,0,,103000000.0,157000000.0,30000000.0,11000000000.0,40000000.0,237000000.0,44000000.0,1000000000.0,525000000.0,45000000.0
maplefarmmedia,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contextrelevant,,,8.1,10,2329.9,0.27957078022861764,0,0,,600000000.0,641000000.0,250000000.0,240000000.0,43000000.0,7020000000.0,321000000.0,27000000.0,6000000000.0,8157000000.0
supportlocal,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
babberly,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anyperk,,,4.2,9,93.0,0.3406895121001202,0,0,,10000000.0,15000000.0,50000000.0,10000000.0,50000000.0,26000000.0,184000000.0,526000000.0,59000000.0,0.0
parentmediagroup,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubooly,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prodeasystems,,,15.0,10,116.8,0.1731851036540857,0,0,,35000000.0,170000000.0,20000000.0,15000000.0,320000000.0,120000000.0,63000000.0,10000000.0,350000000.0,65000000.0
fantree,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
servicem8,,,2.0,10,318.6,0.23700045415469825,0,0,,10000000.0,344000000.0,58000000.0,32000000.0,1262000000.0,100000000.0,725000000.0,264000000.0,57000000.0,334000000.0
transcriptic,,,4.9,10,420.8,0.28016495264967,0,0,,25000000.0,120000000.0,99000000.0,1416000000.0,1606000000.0,20000000.0,662000000.0,140000000.0,50000000.0,70000000.0
yashi,,,4.4,6,465.3,0.4648804184643245,0,0,,1025000000.0,431000000.0,3000000000.0,122000000.0,31000000.0,44000000.0,0.0,0.0,0.0,0.0
kaufmannmercantile,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dojo,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wefunder,,,3.0,10,123.3,0.4456010617056876,0,0,,39000000.0,41000000.0,49000000.0,50000000.0,42000000.0,20000000.0,70000000.0,41000000.0,831000000.0,50000000.0
serps,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
userfox,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ringadoc,,,1.0,9,587.4,0.5252397819433129,0,0,,4179000000.0,500000000.0,70000000.0,150000000.0,55000000.0,120000000.0,40000000.0,640000000.0,120000000.0,0.0
learnzillion,,,2.0,7,15.5,0.16081632653061226,0,0,,30000000.0,20000000.0,10000000.0,10000000.0,10000000.0,30000000.0,45000000.0,0.0,0.0,0.0
lucentsky,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwips,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acclaimd,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dealcurrentnetwork,,,5.8,9,85.8,0.19054508876642323,0,0,,34000000.0,30000000.0,116000000.0,207000000.0,203000000.0,238000000.0,10000000.0,10000000.0,10000000.0,0.0
nutritionix,,,5.0,10,36.0,0.10032123735871505,0,0,,21000000.0,36000000.0,40000000.0,30000000.0,50000000.0,50000000.0,50000000.0,13000000.0,33000000.0,37000000.0
tastemakerx,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shopinterest,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triplelift,,,150.0,9,322.9,0.3071935575567284,0,0,,150000000.0,145000000.0,50000000.0,48000000.0,30000000.0,290000000.0,2076000000.0,420000000.0,20000000.0,0.0
shophers,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paytopia,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
accudialpharmaceutical,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stearclear,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adfreeq,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stopthehacker,,,5.4,10,1202.3,0.48343070003962657,0,0,,583000000.0,233000000.0,125000000.0,960000000.0,8157000000.0,1612000000.0,131000000.0,143000000.0,43000000.0,36000000.0
mediapasscom,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
myenergyplatformcom,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mykonossoftware,,,16.3,3,25.3,0.46839173446745563,0,0,,10000000.0,10000000.0,233000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
knocking,,,1.5,10,393.2,0.2621849333925334,0,0,,199000000.0,380000000.0,1500000000.0,26000000.0,1250000000.0,47000000.0,200000000.0,47000000.0,105000000.0,178000000.0
hackny,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boombotix,,,4.5,9,85.0,0.17460004369401705,0,0,,80000000.0,108000000.0,20000000.0,100000000.0,95000000.0,23000000.0,70000000.0,50000000.0,304000000.0,0.0
nyoombl,,,14.0,7,35.0,0.2025572678050812,0,0,,56000000.0,52000000.0,88000000.0,11000000.0,10000000.0,10000000.0,123000000.0,0.0,0.0,0.0
airtime,,,1.0,10,812750.1,0.24297004221496735,0,0,,143000000.0,1362000000000.0,17000000000.0,1185000000000.0,2656000000000.0,6308000000.0,14000000000.0,50000000.0,2329000000000.0,558000000000.0
drawntoscale,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
virtrue,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bizzy,,,4.4,9,57.9,0.14860780822870748,0,0,,116000000.0,10000000.0,150000000.0,15000000.0,40000000.0,27000000.0,83000000.0,88000000.0,50000000.0,0.0
momtrusted,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
surfair,,,10.0,10,179.7,0.16647237863296624,0,0,,50000000.0,110000000.0,328000000.0,408000000.0,30000000.0,35000000.0,38000000.0,44000000.0,304000000.0,450000000.0
greenhousesoftware,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
barkbox,,,3.0,9,252.3,0.31022434072554134,0,0,,500000000.0,10000000.0,20000000.0,1061000000.0,51000000.0,20000000.0,800000000.0,30000000.0,31000000.0,0.0
appycouple,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hint,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wanderable,,,1.0,8,83.5,0.3095900003501278,0,0,,24000000.0,20000000.0,10000000.0,52000000.0,173000000.0,10000000.0,411000000.0,135000000.0,0.0,0.0
singletouchsystems,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adhoclabs2,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
airpr,,,5.0,10,1211.5,0.378419468302078,0,0,,60000000.0,896000000.0,500000000.0,112000000.0,2125000000.0,7037000000.0,153000000.0,900000000.0,222000000.0,110000000.0
moviepilot,,,1.0,10,90.7,0.172330711901333,0,0,,58000000.0,81000000.0,60000000.0,10000000.0,100000000.0,60000000.0,10000000.0,226000000.0,49000000.0,253000000.0
doortodoororganics,,,41.1,9,653.0,0.35055612392852176,0,0,,300000000.0,1002000000.0,236000000.0,3858000000.0,800000000.0,49000000.0,35000000.0,200000000.0,50000000.0,0.0
bufferbox,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bigframe,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bounceexchange,,,5.0,10,362.3,0.285021809839782,0,0,,350000000.0,64000000.0,20000000.0,178000000.0,66000000.0,88000000.0,180000000.0,1800000000.0,352000000.0,525000000.0
trapit,,,1.0,9,4579.6,0.9652186061984723,0,0,,430000000.0,40000000.0,50000000.0,26000000.0,90000000.0,110000000.0,10000000.0,40000000.0,45000000000.0,0.0
seismicgames,,,5.0,7,21.9,0.18138223628750294,0,0,,70000000.0,50000000.0,18000000.0,10000000.0,10000000.0,51000000.0,10000000.0,0.0,0.0,0.0
startupsea,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gyft,,,25.0,8,6648.4,0.920414383929749,0,0,,273000000.0,66000000.0,400000000.0,45000000.0,1641000000.0,32000000.0,27000000.0,64000000000.0,0.0,0.0
myapps,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
commercesciences,,,5.0,9,275.4,0.32107738893490245,0,0,,199000000.0,380000000.0,1500000000.0,70000000.0,125000000.0,47000000.0,105000000.0,178000000.0,150000000.0,0.0
