Company.name,owler corrrectionn,Company Business,Category,Company Revenue,Competitor count (cap at 10),Competitor Revenue in Total,HHI,crawl_tried,potential crawl failing point,notes,competitors revenue 1,competitors revenue 2,competitors revenue 3,competitors revenue 4,competitors revenue 5,competitors revenue 6,competitors revenue 7,competitors revenue 8,competitors revenue 9,competitors revenue 10
gigturn,,"Gigturn is an e-commerce platform that helps DJs and musicians connect and interact with venues, promoters, and influencers.","E-Commerce, Marketplace, Music",1,1,1,0.5,0,0,,1,0,0,0,0,0,0,0,0,0
goodco,,"Good&Co is a platform that connects people, companies, and workplaces. We help job seekers, employers, and employees to find a great fit.","Analytics, Big Data, Human Resources, Internet, Psychology, Recruiting, Social Media",11.9,9,115.9,0.392828455,0,0,,9.5,2.6,11.6,3.5,1.2,1.5,8.8,7.2,70,0
editorially,,Editorially offers an online platform that enables individuals to collaborate on writing and editing activities.,"Content, Publishing, Web Hosting",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
pivotdesk,,PivotDesk is an office-sharing marketplace connecting companies with extra office space with startups and small businesses.,"Coworking, Internet, Real Estate",6,10,1382.1,0.88556607,0,0,,4.3,6.4,29,4.5,8,1300,1.8,1.3,2,24.8
hukkster,,"Hukkster, a shopping tool, allows users to track and mark products on websites and notifies them via text or email when they go on sale.","E-Commerce, Fashion, Retail",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
rebelmouse,,RebelMouse is the first publishing platform fully wired for social. Enabling brands & publishers to create vibrant content experiences,"Advertising, Content, Digital Media, Publishing, Social Media",3.1,8,5011.3,0.918890558,0,0,,6.4,7.6,1,1.3,1.5,190,3.5,4800,0,0
transloc,,TransLoc offers real-time passenger information services.,"Public Transportation, Transportation",2.5,9,87.3,0.213130586,0,0,,33,5,12.8,1,14.4,3.8,2,6.5,8.8,0
evereq,evereq-inc,Evereq is a platform of growing network of communities.,Social Media,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
truesocialmetrics,,Metrics that Matter Social media analytics tool for all social networks in one dashboard Competitive analysis and Content Segmentation.,"Social Media, Social Media Marketing",1,10,355.3,0.239048214,0,0,,27,150,31.6,65.9,5.8,15.3,11,32.5,4.2,12
getmaid,,"Get Maid is an on-demand, premium maid service that enables users to book a maid_instantly via iPhone or Android devices._","E-Commerce, iOS, Mobile",1,7,88.3,0.287944296,0,0,,5,33.4,3,15.7,29.1,1,1.1,0,0,0
petcube,,"Petcube is a worldwide leader in pet cameras & software, connecting pets to the internet and giving them a voice.","Consumer Electronics, Hardware, Internet of Things, Mobile, Robotics, Software",1.2,10,336,0.429156037,0,0,,6.5,3.5,1,12,1.5,3,3,190,110,5.5
healthidprofile,healthid,"HealthID Providing peace of mind through immediate access to all your health information any place, any time.","Health Care, Medical",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
reschedge,,Reschedge is cloud-based software trusted by the world's leading recruiting teams to schedule their interviews.,"Human Resources, Recruiting, Software",2,9,25,0.201312,0,0,,1,1.9,1,8,6.1,1,4,1,1,0
pipefish,,Pipefish is a taste graph-based recommendation engine for users to find and share reviews online.,"E-Commerce, Personalization, Social Media",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
cloudamize,,Cloudamize provides optimization and capacity planning tools for companies to manage their cloud-based infrastructure.,"Analytics, Cloud Computing, Web Hosting",1,10,75.5,0.125108548,0,0,,5,7.4,4.5,4,8,1.3,8.5,13.6,13.2,10
pixelle,,Pixelle.co is an e-commerce platform that connects artists and art buyers.,"Art, E-Commerce, Fashion, Internet, Photography",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
galls,,The Authority in Public Safety Equipment and Apparel.,"Law Enforcement, Retail, Shopping",214.9,9,53.3,0.158172263,0,0,,3.2,5,4.9,4.1,3,2.8,15.7,6,8.6,0
advicewallet,,"Advice Wallet is a mobile loyalty program that enables local businesses to attract, retain and understand customers.","E-Commerce, Mobile, Social Media Marketing",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
massroots,,"RoboCent provides call and text notification systems for businesses, schools, political campaigns, and non-profits.","Advertising, Business Intelligence, Marketing, Mobile, Non Profit, Telecommunications",1,8,97.8,0.357438284,0,0,,5.5,3,14.5,8,55.3,4,5,2.5,0,0
wearingdigital,,We provide extremely hi-quality Wearable Electronics mainly for Health Care and Consumers.,"Hardware, Software, Wearables",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
mojio,moj,"MOJIO is an open platform that enables users to connect their cars with other people, places, and things via smartphone apps.","Android, Apps, FinTech, Internet, iOS, Mobile, Robotics, Software, Wireless",6,8,131090.3,0.997100452,0,0,,5,4,3,1,1.8,170,5.5,130900,0,0
spikes,,"A cyber security company with innovative, patented isolation technology to prevent browser-borne malware attacks.","Cyber Security, Network Security, Security",15,10,1010.2,0.660616767,0,0,,13.6,9.8,64.1,60,2.7,24,14.3,3,815.7,3
bookacoachcom,,"bookacoach offers a cloud-based platform that enables its users to find, book, and schedule athletic training programs.","E-Commerce, Event Management, Marketing Automation, SaaS, Sports",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
imperative,,The first HR talent platform leveraging AI and big data to drive meaningful work,"Artificial Intelligence, Big Data, Career Planning, Employment, Human Resources, Recruiting",6.4,1,3,0.565414215,0,0,,3,0,0,0,0,0,0,0,0,0
threatstack,,Threat Stack is a cloud infrastructure security company,"Cloud Security, SaaS, Security",1.5,10,1358.5,0.34349885,0,0,,18.5,4,10,278.9,5,101.5,8.5,229.1,702,1
pathwright,,"Pathwright is an education platform that enables users to create, teach, and sell branded online courses.","E-Learning, Education, Publishing",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
openidfoundation,openid,The OpenID Foundation is a non-profit organization that manages the efforts to increase adoption of the OpenID standard across the web.,"Identity Management, Public Relations, Security",2.8,9,70.9,0.151028187,0,0,,10.1,14.6,1,3.4,4.8,14.6,6.1,11.7,4.6,0
checkio,,CheckiO is a web game that helps players learn how to code in Python.,"Artificial Intelligence, Communities, EdTech, Education",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
sparkpage,,SparkPage is a growth automation platform for marketing teams at consumer tech companies,"Analytics, App Marketing, Marketing Automation, Mobile, SEO, SMS",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
telylabs,,"Tely Labs offers telyHD, a video calling system that delivers HD Skype video-calling to the conference room on a HD television.","Internet, Video Conferencing",1.2,9,55245.7,0.848960029,0,0,,94.1,102.5,25,9,1200,3000,8.1,50800,7,0
lovesurf,,Active lifestyle brand for women,"E-Commerce, Fashion",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
cleanify,,Cleanify connects you to the best cleaning services in your neighborhood.,"Collaborative Consumption, Home Services, Logistics, Mobile",1,2,349.9,0.972384222,0,0,,345,4.9,0,0,0,0,0,0,0,0
heartflow,,HeartFlow develops software for cardiovascular applications.,"Biotechnology, Emergency Medicine, Health Care, Health Diagnostics, Medical",7.6,8,136.1,0.344105044,0,0,,9,1,30,4.4,72.1,12,4.6,3,0,0
completeset,,The treasure map for collectors.,"Collectibles, E-Commerce, Marketplace",1,10,797287.3,0.501318943,0,0,,513.9,37,232900,48800,662.1,66.2,2400,6.7,1.4,511900
topfloor,,TopFloor is an online retailer of lifestyle products and gift items.,"E-Commerce, Fashion, Shopping, Social Media, Video",5.6,10,49.6,0.141299753,0,0,,5,3.9,4.6,14,4,3.4,2.5,6.2,3,3
splicemachine,,"Splice Machine is a data platform that offers offline, and batch analysis, and powers intelligent applications for operational workflows.","Analytics, Big Data, Information Technology",4.3,10,635.6,0.383508534,0,0,,21,8.5,10,13.5,5,9.5,1,365.7,102,99.4
ishbowl,,ishBowl allows businesses to create customized in-store video playlists based on the brands that are sold in that particular market.,"Digital Signage, Sports",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
pymetrics,,Pymetrics develops neuroscience-based assessment and prediction technology for staffing services.,"Artificial Intelligence, Intelligent Systems, Neuroscience, Recruiting, Staffing Agency",1.4,8,40.8,0.171412438,0,0,,6,3,10.3,1,3,3,9.5,5,0,0
loopcommerce,,Loop Commerce provides an enterprise-grade SaaS solution that fully integrates with retailers_ online stores to make every product giftable.,"E-Commerce, Enterprise Software, FinTech, SaaS",1,9,235355.7,0.979344895,0,0,,5,1,5,40,1,2400,1,232900,2.7,0
cloudfinity,,"Bringing awesomeness in the way people are using cloud storage, so you can enjoy your data.","Cloud Data Services, Cloud Management, Software",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
smartthings,,"SmartThings, a smartphone app, allows its users to monitor and control their domestic affairs even when they are out of their home.","Automotive, Enterprise Software, Hardware, Internet, Internet of Things, Mobile, Open Source, Small and Medium Businesses, Smart Home",6.5,8,202.3,0.34123228,0,0,,8,8.8,6.5,11.9,13.8,110,7.3,36,0,0
leanplum,,Leanplum is a mobile marketing platform that delivers meaningful engagement across messaging and the in-app experience.,"A/B Testing, Analytics, App Marketing, Apps, Artificial Intelligence, CRM, Digital Marketing, E-Commerce, E-Commerce Platforms, Email, Email Marketing, Enterprise Software, Intelligent Systems, Machine Learning, Marketing, Marketing Automation, Messaging, Mobile, Mobile Apps",27.5,10,300.4,0.204782882,0,0,,100,13,8.3,4.2,21.5,52.5,11,3,66.9,20
enchanteddiamonds,,Enchanted Diamonds is an e-commerce platform that offers personalized engagement rings for customers.,"E-Commerce, Fashion",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
picovico,,"Picovico does automatic transformation of your photos, text, video clips into engaging birthday movies.","Photography, Presentations, Software, Video",1,9,30.8,0.135710069,0,0,,6.4,4.6,5,2.3,3.8,1.7,1,3,3,0
linchpin,linchpinlabs,"Linchpin offers sales automation solutions to help IT companies gain and retain customers, and obtain market leadership.","Advertising, Automotive, CRM, Email Marketing, Lead Generation",2,10,284.7,0.195065665,0,0,,15,100.5,10,12,37,40.4,5.8,44.9,7.5,11.6
baqbeat,,Baqbeat is creating data visualization for DevOps and configuration management.,"Software, Web Development",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
writerly,,Writer.ly connects writers directly with vendors and freelancers in order to create their books and get them sold.,"EBooks, Freelance, Publishing",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
peer5,,Peer5 operates the world__ largest peer-to-peer (p2p) content delivery network.,"SaaS, Video, Video Streaming",15,10,3136.5,0.747703921,0,0,,37.5,23.3,1.3,40,1,13.1,4.4,80.5,2700,235.4
gamziomobile,gamzio-mobile-inc,,,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
blackjet,,BlackJet allows consumers to book seats on private jets immediately and with guaranteed seat availability.,"Consumer, Software, Travel",5,10,179.4,0.149296118,0,0,,25,15,5,10,4.4,30.4,40.8,5,32.8,11
intubus,,Video hosting and a shoppable video player for retailers,"E-Commerce, Video",3.2,9,62.1,0.268189845,0,0,,4.4,10,5,1,1.7,1,1,10,28,0
unleash,,"Unleash Inc is a Computer Software company located in 116 Woodland Ave, Summit, New Jersey, United States.","Accounting, Business Intelligence, Finance, Small and Medium Businesses, Software",10,6,30.8,0.706948895,0,0,,1,1,1,1,1,25.8,0,0,0,0
rolltech,,,,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
wymsee,,SyncOnSet is the leading entertainment technology company for digitizing physical production and managing creative content.,"Film, Film Production, Software, TV Production, Video",1.4,9,144.6,0.403125711,0,0,,10,10.5,11.9,1,1,14,88.6,4.2,3.4,0
yasabe,,"ELA is the largest Fertility healthcare portal, having more than 1265 Fertility Centres across India and South- East Asia. ","Fertility, Health Care, Medical",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
frrole,,"Frrole is an AI-Powered Next-Gen Consumer Intelligence platform for marketers, analysts, product owners, recruiters, and sales folks.","Analytics, Artificial Intelligence, Big Data, Business Intelligence, Machine Learning, Natural Language Processing, Predictive Analytics, Recruiting, Skill Assessment, Social Media",1.5,10,533.5,0.192805341,0,0,,60,89.6,22.2,30,180,10,4.8,31.6,90,15.3
tenfoot,,Tenfoot helps retailers to create a mobile-optimized version of e-commerce websites.,Mobile,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
momentme,,Moment.me platform scans social media websites and presents associated photos and videos relevant to a user__ shared experience.,"Photo Sharing, Social Media, Video",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
instacart,,Instacart delivers groceries and home essentials from a variety of local stores.,"Delivery, Delivery Service, E-Commerce, Grocery, Same Day Delivery",80,9,163.4,0.556117779,0,0,,17.8,120,1.8,2,1.1,3.6,6.2,7.9,3,0
eventslice,,We're an easy to use event services marketplace designed to help you find event spaces or event professionals all in one place.,"Event Management, Events, Professional Services",1,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0
newsle,,"Newsle is a web application that allows users to follow real news about their Facebook friends, LinkedIn contacts, and_public figures.","Mobile, News, Social Network, Software, Web Apps",1,10,1618.3,0.426926943,0,0,,8,349.8,4.5,12.7,95.8,986.9,100,10,3.6,47
copypress,,CopyPress provides content marketing products and software focused on the following: 1.,"Advertising, Content, Content Creators",5.3,5,165.7,0.400085736,0,0,,13,51.5,4.9,6.3,90,0,0,0,0,0
easypost,,EasyPost provides a simple postage API that allows developers to quickly and painlessly integrate shipping into any e-commerce application.,"Delivery, Logistics, Shipping",5,10,4941.4,0.538868845,0,0,,3500,6.3,39.1,586.9,1,5,10,748.3,41,3.8
socii,sociimedia,Socii is a mobile app that enables businesses to generate word-of-mouth on social media.,"Local, Restaurants",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
careporthealth,,Careport Health is an online booking engine for post-hospital care.,"Finance, Health Care",3,10,443.5,0.207605994,0,0,,5.1,34.5,64,139.7,52.5,4.2,5,15,10,113.5
protagenictherapeutics,protagenic,,,5.2,8,230.1,0.690774432,0,0,,5,189.9,5,5,1,2.5,20.7,1,0,0
carhootscom,,Carhoots is an online community marketplace for car buyers.,"Automotive, Social Media",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
stupil,,Stupil offers a video-based social commerce platform for companies and individuals to sell items.,"E-Commerce, Social, Video",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
hublished,,Hublished is a social network for brands to share webinars and eBooks in building a following and establishing their expertise.,"EBooks, Enterprise Software, Social Network",1,10,4845.8,0.863482253,0,0,,15,10,5,25,41.9,90.6,25,119.8,4500,13.5
enchroma,,EnChroma develops eyewear for color blind people to improve human color vision.,Eyewear,2.8,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0
placemeter,,Placemeter is an urban intelligence platform. We quantify modern cities worldwide. The answers you need are all around you.,"Analytics, Big Data, Finance, GovTech, Internet of Things, Local, Mobile",5.1,10,149.4,0.303658185,0,0,,1,3,3,2.2,26.3,8,16.1,5.9,75,8.9
oncontracting,,Onsite Contract Jobs at Top Companies & Staffing Agencies,"Consulting, Employment, Recruiting, Staffing Agency",3,10,299.8,0.734888636,0,0,,4,3.9,2,7,2,256.5,4,6,4.4,10
reelgenie,,"ReelGenie enables users to create videos from photos, video clips, music and other content.","Parenting, Photography, Video",14.3,9,100.2,0.184656635,0,0,,16.4,7.9,13.7,33.6,6.8,10,6.7,1.6,3.5,0
oysterbookscom,,Oyster is an ebook subscription service and ebook retailer.,"E-Learning, EBooks, Education, Internet, Reading Apps",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
crowdmed,,CrowdMed provides prediction market technology using the collective intelligence of 'medical detectives' to produce diagnostic suggestions.,"Crowdsourcing, Health Care, Software",1,10,281.3,0.185569411,0,0,,4,3.3,15,47.3,25,25,94.1,14.3,41.9,11.4
selligy,,Selligy is a mobile service enabling sales teams to be more productive.,"CRM, Enterprise Software, Events, iOS, Meeting Software, Mobile, Professional Services, Task Management, Travel",5.5,10,199.7,0.35666745,0,0,,9,2.8,5.8,6.5,25,113.2,23,7,6.4,1
