Company.name,owler corrrectionn,Company Business,Category,Company Revenue,Competitor count (cap at 10),Competitor Revenue in Total,HHI,crawl_tried,potential crawl failing point,notes,competitors revenue 1,competitors revenue 2,competitors revenue 3,competitors revenue 4,competitors revenue 5,competitors revenue 6,competitors revenue 7,competitors revenue 8,competitors revenue 9,competitors revenue 10
cottontracks,,"cottonTracks, a browser extension for Google Chrome and Opera 15, aggregates the content its users browse and organizes it.","Social Bookmarking, Web Browsers, Web Development",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pavo,,"Pavo is a fashion sharing app that helps its users get advice, feedback, and inspiration from niche style communities.","Apps, Fashion, Mobile",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hackreactor,,The CS Degree for the 21st Century.,"Education, Software",4.5,10,61.5,0.349329103,0,0,,3.0,4.5,4.0,5.0,1.0,2.0,2.0,4.0,35.0,1.0
legalcrunch,,LegalCrunch provides automated legal documents to help people seal their criminal records (expungement).,"Apps, Education, Law Enforcement, Legal, Software",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leanlaunchventures,,Lean Launch Ventures delivers an accelerator curriculum for entrepreneurs based on the Lean LaunchPad methodology.,"Enterprise Software, Health Care",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
revtechlabs,,RevTech Labs is based in Charlotte and provides a place for tech startups to launch themselves.,"Financial Services, FinTech, Mobile, Payments, Software",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
walkby,,Walkby is an online network of retailers that enables customers to search for products and have them delivered.,"E-Commerce, Fashion, Local, Search Engine, Shopping",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ncryptedcloud,,"e-Share, formerly nCryptedCloud, enables the modern enterprise to securely collaborate with external recipients without giving away the data","Collaboration, Enterprise Software, Privacy, Security",5.3,9,153.3,0.186467406,0,0,,33.8,22.5,5.8,44.8,13.2,4.3,21.6,1.8,5.5,0.0
800razors,,800razors is a razor company manufacturing and commercializing American-made razors.,"E-Commerce, Manufacturing, Product Design",7.1,9,6816.7,0.9102629870000001,0,0,,85.5,200.0,10.0,6500.0,1.0,9.9,1.6,3.0,5.7,0.0
socialtoaster,,"SocialToaster is a fan engagement and loyalty rewards platform that helps clients identify, recruit, engage, and monetize social audience.","B2B, Content Syndication, Social Media Marketing, Software",2.7,10,199.3,0.32340613100000004,0,0,,1.0,4.0,11.0,10.0,43.0,9.0,12.2,102.5,2.6,4.0
trafficland,,"TrafficLand broadcasts on-demand live videos on internet and television, granting access through various IT-enabled devices.","Advertising, Broadcasting, Internet, News, Online Portals, Software, Telecommunications, Video, Video on Demand",50.0,1,10.4,0.714924784,0,0,,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brainlycom,,Brainly is a Krakow-based edtech and social learning network platform.,"E-Learning, EdTech, Education, Internet, Social Network",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mydrobe,,"MyDROBE is a personalized recommendations engine that suggests products to buy, outfits to wear, and people to follow.","Fashion, Lifestyle, Mobile",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boostfunder,,Boost VC is a family of founders making Sci-Fi a Reality,"Finance, Financial Services, Venture Capital",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
builtio,,Built.io Flow is a cloud integration platform that focuses on quick and easy enablement of integration workflows for enterprise companies.,"Content, Digital Marketing, Internet of Things, Mobile Apps, Software",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yurbuds,,"Yurbuds develops a type of sport earphones that are custom fit for athletes, runners and_music lovers.","Audio, Hardware, Music, Software, Sports",2.0,9,55.1,0.20094466100000002,0,0,,15.7,1.0,4.5,4.4,7.1,2.0,16.0,3.4,1.0,0.0
borntosell,,Born To Sell offers covered calls at borntosell.com. These calls are an easy and income-oriented investment strategy.,"Software, Stock Exchanges",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sumologic,,"Sumo Logic, a log management and analytics service, transforms big data into sources of operations, security and compliance intelligence.","Analytics, Big Data, Enterprise Software, Information Technology, SaaS, Security",72.4,10,71.3,0.129274208,0,0,,9.8,4.5,7.4,5.0,13.6,4.5,8.0,4.0,1.3,13.2
battlefy,,Battlefy is the simplest way to find and manage esports competitions.,"eSports, Gaming, Video Games",5.0,8,2378.5,0.935380885,0,0,,25.4,10.0,4.0,4.1,4.0,1.0,2300.0,30.0,0.0,0.0
trendymondays,,Trendy Mondays is an e-commerce platform selling High-end European designer clothing.,"E-Commerce, E-Commerce Platforms, Fashion",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slowventures,,"Slow Ventures invests in companies central to the technology industry and those on the edges of science, society, and culture.","Angel Investment, Finance, Venture Capital",56.9,10,96.0,0.125186632,0,0,,11.8,7.7,7.0,18.2,15.7,7.4,10.3,11.9,1.0,5.0
musicsiren,,MusicSiren teaches its users to play an instrumental version of their favourite song.,"Music, Musical Instruments",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrightspeed,,"Wrightspeed is evolving vehicle propulsion, using high-power electric drive with micro-turbine generators.","Automotive, Electronics, Manufacturing",15.0,10,89.8,0.11093943,0,0,,13.0,7.5,5.0,8.0,7.0,8.0,13.2,13.0,5.3,9.8
scottygear,scottygeargreek,"Scotty Gear Retail is a clothing company designing fraternity and sorority shirts, flags, stickers, bags, and more.","Fashion, Marketing, Product Design, Retail, Retail Technology",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
publicinsightcorporation,,"Public Insight Corporation offers a web-based platform that provides analysis, comparison, and insight services for public organizations.","Analytics, Predictive Analytics, Service Industry",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
atreca,,"Atreca develops a technology to identify the set of antibodies produced during an immune response, without prior knowledge of an antigen.","Biotechnology, Health Care, Therapeutics",3.0,10,300.1,0.216993425,0,0,,3.0,16.1,1.0,3.0,58.1,11.0,14.4,28.0,59.5,106.0
nationalmetrics,,One of the country's oldest search engine marketing firms.,"Advertising, SEM, SEO",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crimewatchus,,CRIMEWATCH develops cutting-edge technology solutions for law enforcement agencies and the communities they serve. ,"Analytics, Communities, Education, Enterprise Software, Government, GovTech, Information Technology, Law Enforcement, SaaS",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
misfitwearables,misfit-cn,Misfit Wearables develops wearable products with sensor technology for the health and fitness industry.,"Fitness, Hardware, Health Care, Sensor, Wearables",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lyatiss,,Lyatiss develops a software application that offers smart networking analytics to cloud users.,"Cloud Computing, Software",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zetroz,,ZetrOZ is an innovative ultrasound technology company focused on developing innovative ultrasound products and applications.,"Biotechnology, Hospital, Information Technology, Medical Device",10.0,6,46.0,0.208856333,0,0,,8.0,10.0,2.9,13.1,9.6,2.4,0.0,0.0,0.0,0.0
bckstgr,,"BCKSTGR, an authenic way to engage and influence today's digitally connected consumers through virtual currency, rewards, and gamification.","Loyalty Programs, SaaS, Social Media, Virtual Currency",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
odysseythera,,Odyssey Thera develops cellular pharmacology strategy for the identification of medicines for cancer and other human diseases.,"Biopharma, Biotechnology, Pharmaceutical",13.4,10,53995.0,0.40952026799999997,0,0,,276.8,4700.0,26300.0,682.9,3.0,21900.0,29.0,22.5,74.9,5.9
zendeals,,online shopping website,"Consumer, Online Portals",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epantry,,"Home and personal care products that make it easy to create a healthy, beautiful home.","Consumer Goods, E-Commerce, Internet, Retail, Sustainability",1.0,10,942412.7,0.37981067799999996,0,0,,3.5,3.5,4.4,1.3,232900.0,10200.0,136200.0,511900.0,48800.0,2400.0
matchist,,Matchist is a product design company that helps businesses with APIs develop certification programs.,"Developer APIs, Market Research, Product Design, Social Entrepreneurship, Web Development",1.0,9,435.6,0.6829020440000001,0,0,,4.4,27.4,1.0,6.2,8.0,1.5,357.9,24.2,5.0,0.0
ondore,,"Proprietary technology for real-time social media monitoring & big data analysis, focused on online reputation management.","Big Data, Reputation",1.0,8,46.2,0.16878431800000002,0,0,,3.6,6.0,4.0,7.4,3.5,5.0,14.0,2.7,0.0,0.0
affinityis,,Affinity.is helps retailers attract more customers through a customer rewarding system that involve celebrities.,"Advertising, Apps",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mytime,,"MyTime powers online scheduling, automated marketing and point of sale for mid-market and enterprise service retailers.","Apps, E-Commerce, Local Business, Marketing Automation, Mobile, Point of Sale, Scheduling",6.1,10,442.1,0.33889247,0,0,,228.9,29.8,18.4,1.0,6.1,3.0,12.0,30.0,5.7,107.2
ecinity,,"Ecinity is an automated online marketing service for local businesses. Ecinity changed its name to Bridg in August, 2013.","Internet, Marketing, Marketing Automation",43.5,8,63.9,0.350055471,0,0,,8.7,2.0,11.1,34.7,1.0,1.0,4.4,1.0,0.0,0.0
agriculturalfoodsystems,,Transforming Food Quality Measurement.,"Agriculture, Hospitality",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
massdrop,,Community-driven commerce,"Communities, E-Commerce, Shopping",16.8,10,512.0,0.255399933,0,0,,25.0,140.0,70.0,8.9,4.0,3.7,37.9,200.0,15.0,7.5
invenquery,,"InvenQuery provides online, real-time inventory management and marketing for retailers of one-of-a-kind items through mobile and web apps.","E-Commerce, Mobile, QR Codes, Software",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ahalogy,,"Ahalogy is the Passion to Purchase Platform, combining category trend data, influencer network & social optimization software to drive ROI.","Brand Marketing, Content, Content Creators, Content Marketing, Information Technology, SaaS, Social Media, Software",2.9,10,195.8,0.595498836,0,0,,5.5,3.9,2.0,7.0,12.0,8.4,3.0,2.0,150.0,2.0
focustrainr,Focus-training,"FocusMotion is a cross-platform, hardware-agnostic motion recognition system for developers that want to analyze user's movements.","Fitness, Health Care, mHealth, Quantified Self, Sports",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
collegelabor,cheapcollegelabor,College Labor is a job locator for students to find jobs while in school.,"Collaborative Consumption, Marketplace, Online Portals",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
urx,,URX drives mobile commerce through relevant product ads.,"App Marketing, Digital Media, E-Commerce, Mobile",1.1,9,134.5,0.296598997,0,0,,1.3,2.0,1.0,2.9,1.1,21.5,6.5,52.5,45.7,0.0
ravellaw,,"Ravel is a platform for legal search, analytics and visualization.","Analytics, Legal, Search Engine",1.4,9,9560.9,0.7851447970000001,0,0,,2.7,15.0,3.0,6.5,8400.0,12.8,1100.0,5.2,15.7,0.0
ppgindustries,,,,42.1,10,140371.9,0.337847868,0,0,,751.9,1.0,15400.0,19.0,12500.0,3000.0,76300.0,10200.0,4700.0,17500.0
kraven,krave-n,Krave-n Inc. provides an iPad-based point-of-purchase platform (POPP) for restaurants.,"Information Technology, Mobile, Restaurants",1.4,9,191.6,0.138531256,0,0,,29.2,5.9,15.9,36.7,28.2,3.0,21.2,28.8,22.7,0.0
parlevelsystems,,ParLevel develops hardware and software that provides intelligent solutions to the vending machine industry.,"B2B, Enterprise Software, Finance, Hardware, SaaS, Software",2.0,5,29.5,0.329709853,0,0,,1.7,1.0,8.0,4.8,14.0,0.0,0.0,0.0,0.0,0.0
bounceimaging,,Throwable omnidirectional/360 cameras for first responders,"Consumer Electronics, Hardware, Law Enforcement, Robotics, Sensor, Video",3.4,10,70672.5,0.9673365909999999,0,0,,4.0,1.0,5.0,13.0,8.0,35.0,2.5,69500.0,4.0,1100.0
pipelinedealscom,,PipelineDeals is the first sales productivity platform to combine sales engagement and CRM in one easy-to-use application,"Android, Cloud Computing, CRM, Software",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
centscere,,Cents is a web & iOS agency that designs websites for nonprofits & builds products to improve the charitable donation experience.,"Financial Services, Non Profit, Social Media",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zerochroma,,Uber functional cases for Apple hardware,"Consumer Electronics, Fitness, iOS, Small and Medium Businesses",1.0,10,112361.1,0.46409556,0,0,,1.0,5.0,6.5,35.0,403.6,21500.0,70800.0,5.0,5.0,19600.0
tanium,,Tanium is a security and systems management solution that allows real-time data collection at enterprise scale.,"Enterprise Software, Information Technology, Security",200.0,10,1966.9,0.231515162,0,0,,64.1,96.0,815.7,297.7,60.0,229.1,5.4,213.7,24.0,161.2
demohire,,DemoHire is a video-based hiring platform that enables job seekers to define and introduce themselves.,"Human Resources, Video",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
devicefidelity,,DeviceFidelity develops plug-and-play technologies that enable organizations to deploy their services and applications on mobile phones.,"Mobile, Payments, Wireless",2.4,10,8055.0,0.33442171800000003,0,0,,8.9,3400.0,4.2,2.5,78.5,17.6,2300.0,1.9,41.4,2200.0
zooza,,Online marketplace for dog professionals,"Event Management, SaaS, Software",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mdcapsule,,MDCapsule helps consumers create their own online health and wellness provider community.,"Fitness, Health Care, Mobile Apps, Wellness",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beamtechnologies,beam-brush,A smarter dental benefits company that offers employers a proprietary underwriting method informed by oral hygiene routines.,"Dental, Insurance, Internet of Things",3.0,9,302209.3,0.448927688,0,0,,10.0,23.0,10.0,3.0,30.0,333.3,56900.0,184800.0,60100.0,0.0
powwow,powwowmobile,PowWow Mobile is redefining the mobile enterprise.,"Enterprise Software, Information Technology, Software",3.0,10,127.6,0.487770364,0,0,,7.2,1.0,3.6,4.4,2.3,1.3,11.4,87.5,7.9,1.0
healthpocket,,HealthPocket is a technology company that compares and ranks health plans for its users.,"Consumer, Health Care, Non Profit",1.4,10,320915.1,0.19320872100000003,0,0,,14.1,1.0,16200.0,92100.0,14100.0,56900.0,60100.0,61200.0,18900.0,1400.0
installationmediaandmagazine,,"Produced by Installation Media, Installation Mag is the world's #1 digital contemporary art magazine for the iPad and iPhone.","Art, Mobile, Publishing",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vadio,,Vadio is a dynamic audio / video player for audio streaming platforms,"Internet Radio, Mobile, Video, Video Streaming",1.0,9,229.9,0.24290285600000003,0,0,,15.5,5.5,100.0,24.2,31.4,14.4,1.9,25.6,11.4,0.0
marinexplore,,Big data infrastructure that helps renewable energy companies grow revenue by increasing their operational efficiency.,"Big Data, Infrastructure, Renewable Energy",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uberall,,Uberall provides a location marketing cloud that offers a solution to localize all aspects of online marketing __o increase local sales.,"Consumer Reviews, Enterprise Software, Local, Reputation, Search Engine, Social Media Management, Software",16.6,10,255.2,0.700265205,0,0,,5.4,213.0,4.2,4.5,1.5,4.4,9.5,2.5,5.2,5.0
rentagizmo,,Peer-to-Peer Renting Marketplace,"Electronics, Hardware, Music, Sharing Economy, Software",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shopularapp,,Shopular is changing the way people use their mobile phones to shop. The innovative mobile app notifies users of personalized deals.,"E-Commerce, Mobile, Shopping",2.0,10,21710.6,0.962682754,0,0,,6.2,31.0,80.0,10.4,250.0,1.0,25.0,5.0,21300.0,2.0
tylrmobile,,Tylr mobile offers role-specific mobile work apps that connect mobile tools with business data and processes to increase productivity.,"Information Technology, Mobile, Mobile Apps",1.0,10,41478.3,0.273572009,0,0,,9.0,611.7,550.0,14200.0,11900.0,3500.0,10700.0,1.0,1.0,5.6
cumulogic,,CumuLogic is a software provider enabling enterprises and cloud-computing providers to deliver AWS-like cloud services.,"Cloud Computing, Cloud Data Services, IaaS, Software, Virtualization",1.0,9,5869.5,0.509178044,0,0,,1.1,35.7,5.0,4.0,19.5,2300.0,3.2,3500.0,1.0,0.0
lucidenergy,,Creating a new way for industries particularly those that use large amounts of water and electricity.,"Energy, Renewable Energy, Water",3.8,8,126.3,0.19854886800000002,0,0,,6.6,1.0,10.0,22.2,28.0,38.9,5.3,14.3,0.0,0.0
thebkry,,"Designer, developer, entrepreneur, and unwavering pragmatist. Partner @thebkrynyc. Shaping interfaces and identities @h1studios.","Art, Artificial Intelligence, Digital Media",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keychainlogistics,,Keychain Logistics utilizes mobile technology to bridge the logistical gap between shippers and carriers of freight.,"Digital Media, Fleet Management, Software, Supply Chain Management, Transportation",1.0,9,348.7,0.444280444,0,0,,50.0,7.0,15.0,225.0,8.4,8.2,5.5,12.0,17.6,0.0
rentfeeder,,RentFeeder provides web-based services for residential real estate owners and professionals to market their properties for rent or lease.,"Property Management, Real Estate, Web Apps",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashionloyal,,Instantly create focused mobile social network apps for brands and events.,"E-Commerce, Fashion, Mobile, Social Media",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nextgreatplace,,NextGreatTrip is a vacation planner providing itineraries and personalized services combining direct charter flights from VIP terminals.,"Hospitality, Tourism, Travel",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
suredone,,SureDone provides a dashboard that enables e-businesses to upload their products once and sell them on multiple channels.,"E-Commerce, Marketing, Marketplace",1.0,10,942.7,0.638781933,0,0,,31.0,9.6,4.0,7.3,8.8,4.0,2.7,131.2,3.0,741.1
3drobotics,,"3DR makes advanced drone technology easily accessible to the construction, mining, and surveying industries for use in data analysis.","Drones, Robotics, SaaS",93.3,10,287.9,0.344192854,0,0,,157.6,1.0,2.4,3.3,41.2,4.0,22.5,30.0,2.5,23.4
realconnexcom,,"RealConnex.com offers business development, networking, and opportunities for real estate professionals.","Business Development, Financial Services, Professional Networking, Real Estate",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
